, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,dt,inflectionPoint_fromDistance_AU,inflectionPoint_fromDistance_Index,inflectionPoint_fromDistance_Frame,inflectionPoint_fromDistance_Time,inflectionPoint_fromDistance_Intensity,time_aligned_by_inflectionPoint_fromDistance[s],inflectionPoint_fromDistance_Time_plus_dt_Index,inflectionPoint_fromDistance_Time_plus_dt_Time,inflectionPoint_fromDistance_Time_plus_dt_Intensity,inflectionPoint_fromDistance_Time_plus_dt_Distance,inflectionPoint_fromIntensity_alignment_threshold,inflectionPoint_fromIntensity_raw_AU,inflectionPoint_fromIntensity_raw_Index,inflectionPoint_fromIntensity_raw_Frame,inflectionPoint_fromIntensity_raw_Time,inflectionPoint_fromIntensity_raw_Intensity,time_aligned_by_inflectionPoint_fromIntensity_raw[s],inflectionPoint_fromIntensity_raw_Time_plus_dt_Index,inflectionPoint_fromIntensity_raw_Time_plus_dt_Time,inflectionPoint_fromIntensity_raw_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_raw_Time_plus_dt_Distance,inflectionPoint_fromIntensity_minMaxRescaled_AU,inflectionPoint_fromIntensity_minMaxRescaled_Index,inflectionPoint_fromIntensity_minMaxRescaled_Frame,inflectionPoint_fromIntensity_minMaxRescaled_Time,inflectionPoint_fromIntensity_minMaxRescaled_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Index,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Time,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Distance
50,4780,170,50,448.72570999999994,304.69797,0,5.1641,1.74558,3.75253,9.01539,23.63929,0.0025399999999999997,52.8341803419407,3.364817463471038,8.0,70,11.2,6.13,0.20709951969500026,2.0,27.583079141430346,53,53,8.48,5.50255,-0.4800000000000004,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.16,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
51,4781,170,51,448.703,304.47369,0,5.55278,1.7139099999999998,3.5938,8.34314,20.87451,0.00248,39.1545972362409,14.652744932692078,8.16,70,11.2,6.13,0.14849332729119769,2.0,27.583079141430346,53,53,8.48,5.50255,-0.3200000000000003,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.32,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
52,4782,170,52,448.64224,304.63541000000004,0,5.64537,1.72547,3.62499,8.40355,20.92514,0.0025,47.046910290397015,11.229234150201885,8.32,70,11.2,6.13,0.182305645531378,2.0,27.583079141430346,53,53,8.48,5.50255,-0.16000000000000014,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.48,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
53,4783,170,53,448.53598,304.35535,0,5.50255,1.72722,3.653,8.56564,21.669420000000002,0.00252,27.583079141430346,19.470162886327714,8.48,70,11.2,6.13,0.09891852587886638,2.0,27.583079141430346,53,53,8.48,5.50255,0.0,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.640000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
54,4784,170,54,448.4664,303.93958,0,6.04851,1.8288900000000001,4.13124,10.46778,28.911609999999996,0.00551,4.49397985086679,27.40087850402823,8.64,70,11.2,6.13,0.0,2.0,27.583079141430346,53,53,8.48,5.50255,0.16000000000000014,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.800000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
55,4785,170,55,448.68689000000006,303.67349,0,5.84058,1.76258,3.79069,9.02087,23.10239,0.00446,26.13000958830746,22.46215376238424,8.8,70,11.2,6.13,0.09269327229120809,2.0,27.583079141430346,53,53,8.48,5.50255,0.3200000000000003,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,4.960000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
56,4786,170,56,448.8378,303.51122999999995,0,5.68874,1.74705,3.7338199999999997,8.84345,22.57852,0.00247,40.5217469874216,14.403351114672004,8.96,70,11.2,6.13,0.15435048249420402,2.0,27.583079141430346,53,53,8.48,5.50255,0.4800000000000004,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.120000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
57,4787,170,57,448.67672999999996,303.26346,0,6.12667,1.7526700000000002,3.7587699999999997,8.94334,22.96335,0.00268,48.373616443597555,19.208959178075148,9.120000000000001,70,11.2,6.13,0.18798953190985854,2.0,27.583079141430346,53,53,8.48,5.50255,0.6400000000000006,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.280000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
58,4788,170,58,448.86279,303.24753,0,6.00116,1.8132,4.01673,9.88106,26.242520000000003,0.00436,54.93018111716956,12.138145406633964,9.28,70,11.2,6.13,0.21607922498005383,2.0,27.583079141430346,53,53,8.48,5.50255,0.7999999999999989,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.4399999999999995,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
59,4789,170,59,448.94305,303.02362,0,5.48995,1.8519599999999998,4.24834,10.970180000000001,30.98143,0.0039,70.05263864346965,15.46089673442283,9.44,70,11.2,6.13,0.28086699289349243,2.0,27.583079141430346,53,53,8.48,5.50255,0.9599999999999991,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.6,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
60,4790,170,60,449.10574,302.94723999999997,0,5.06366,1.85375,4.25471,10.9821,30.950440000000004,0.00439,79.95296018259904,11.682281395879638,9.6,70,11.2,6.13,0.32328203906108877,2.0,27.583079141430346,53,53,8.48,5.50255,1.1199999999999992,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.76,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
61,4791,170,61,449.04501,302.74966,0,5.032780000000001,1.8428099999999998,4.16326,10.47478,28.4972,0.00533,88.82953490710298,13.435672844798294,9.76,70,11.2,6.13,0.36131113996068054,2.0,27.583079141430346,53,53,8.48,5.50255,1.2799999999999994,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,5.92,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
62,4792,170,62,449.42886,302.69415,0,4.95381,1.7335200000000002,3.66419,8.55927,21.49792,0.0038200000000000005,105.76970761235154,25.209794157925952,9.92,70,11.2,6.13,0.43388637951632,2.0,27.583079141430346,53,53,8.48,5.50255,1.4399999999999995,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.08,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
63,4793,170,63,449.18109000000004,302.17938,0,4.02942,1.7843,3.8910099999999996,9.428230000000001,24.70636,0.007109999999999999,126.0503667343053,37.1341834635539,10.08,70,11.2,6.13,0.5207729608831103,2.0,27.583079141430346,53,53,8.48,5.50255,1.5999999999999996,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.24,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
64,4794,170,64,447.94482,302.26398,0,4.792619999999999,1.91352,4.49472,11.797460000000001,33.57489,0.00321,113.7320771371477,80.54548307014497,10.24,70,11.2,6.13,0.4679988343151759,2.0,27.583079141430346,53,53,8.48,5.50255,1.7599999999999998,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.4,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
65,4795,170,65,447.18627999999995,302.28375,0,3.4496599999999997,1.9033,4.43545,11.535210000000001,32.52531,0.00704,134.14472939170346,49.321843431817804,10.4,70,11.2,6.13,0.5554509018422886,2.0,27.583079141430346,53,53,8.48,5.50255,1.92,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.5600000000000005,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
66,4796,170,66,447.23932,301.59665,0,3.5280400000000003,1.9181099999999998,4.51441,11.920739999999999,34.39091,0.00331,170.74611526723652,44.79436937841577,10.56,70,11.2,6.13,0.7122588868731728,2.0,27.583079141430346,53,53,8.48,5.50255,2.08,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.720000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
67,4797,170,67,446.77344000000005,300.96387000000004,0,3.8405,1.8938400000000002,4.41234,11.48981,32.44458,0.01326,221.20333251547365,51.0758858888391,10.72,70,11.2,6.13,0.9284281487111692,2.0,27.583079141430346,53,53,8.48,5.50255,2.24,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,6.880000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
68,4798,170,68,446.50183,301.34412000000003,0,3.31667,1.88543,4.34356,11.1498,31.00419,0.01168,209.7063324827426,30.373996784834212,10.88,70,11.2,6.13,0.8791725982474994,2.0,27.583079141430346,53,53,8.48,5.50255,2.4000000000000004,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,7.040000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
69,4799,170,69,446.10953,301.0979,0,2.20338,1.97082,4.84229,13.4683,41.03825,0.00518,237.90929902816632,30.105848580301316,11.040000000000001,70,11.2,6.13,1.0,2.0,27.583079141430346,53,53,8.48,5.50255,2.5600000000000005,66,10.56,3.5280400000000003,170.74611526723652,0.5,3.065,16,16,2.56,3.21265,7.200000000000001,29,4.64,4.05028,47.71768625075054,2.565,24,24,3.84,3.7046900000000003,37,5.92,4.50926,37.39536337826291
