, ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore,distance[nm],speed[nm],time[s],lifetime_frames,lifetime_seconds,max_intensity_AU,distance normalized,dt,inflectionPoint_fromDistance_AU,inflectionPoint_fromDistance_Index,inflectionPoint_fromDistance_Frame,inflectionPoint_fromDistance_Time,inflectionPoint_fromDistance_Intensity,time_aligned_by_inflectionPoint_fromDistance[s],inflectionPoint_fromDistance_Time_plus_dt_Index,inflectionPoint_fromDistance_Time_plus_dt_Time,inflectionPoint_fromDistance_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_alignment_threshold,inflectionPoint_fromIntensity_raw_AU,inflectionPoint_fromIntensity_raw_Index,inflectionPoint_fromIntensity_raw_Frame,inflectionPoint_fromIntensity_raw_Time,inflectionPoint_fromIntensity_raw_Intensity,time_aligned_by_inflectionPoint_fromIntensity_raw[s],inflectionPoint_fromIntensity_raw_Time_plus_dt_Index,inflectionPoint_fromIntensity_raw_Time_plus_dt_Time,inflectionPoint_fromIntensity_raw_Time_plus_dt_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_AU,inflectionPoint_fromIntensity_minMaxRescaled_Index,inflectionPoint_fromIntensity_minMaxRescaled_Frame,inflectionPoint_fromIntensity_minMaxRescaled_Time,inflectionPoint_fromIntensity_minMaxRescaled_Intensity,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Index,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Time,inflectionPoint_fromIntensity_minMaxRescaled_Time_plus_dt_Intensity
56,4873,172,56,479.76694000000003,306.41196,0,8.69806,1.93501,4.59457,12.22424,35.42307,0.00248,17.415587068844765,20.179349703406785,8.96,98,15.68,9.34,0.03664260128189867,2.0,20.025354408164,57,57,9.120000000000001,8.7811,-0.16000000000000014,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,5.280000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
57,4874,172,57,479.86652000000004,306.37192000000005,0,8.7811,1.8847200000000002,4.38363,11.47904,32.95493,0.00242,20.025354408164,6.976343745114242,9.120000000000001,98,15.68,9.34,0.04275040936079724,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.0,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,5.440000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
58,4875,172,58,479.78695999999997,306.36404,0,8.46548,1.97265,4.81251,13.26259,40.11634,0.00244,15.790103176115455,5.196703455081121,9.28,98,15.68,9.34,0.03283837570877867,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.15999999999999837,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,5.6,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
59,4876,172,59,479.7449,306.58884,0,8.60886,1.8907900000000002,4.39585,11.454360000000001,32.530120000000004,0.00252,27.27116758945936,14.865555933433093,9.44,98,15.68,9.34,0.0597082567597343,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.3199999999999985,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,5.76,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
60,4877,172,60,479.75570999999997,306.81763,0,8.518,1.9886599999999999,4.8971800000000005,13.63915,41.71027,0.00249,41.83942741556511,14.887940349323216,9.6,98,15.68,9.34,0.09380330183168042,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.47999999999999865,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,5.92,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
61,4878,172,61,479.62112,306.94872999999995,0,8.02212,2.0251200000000003,5.09164,14.537170000000001,45.72579,0.00252,49.40476646807002,12.212681522596894,9.76,98,15.68,9.34,0.1115089563888218,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.6399999999999988,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.08,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
62,4879,172,62,479.64783,307.16573999999997,0,8.31617,1.9777099999999999,4.82081,13.243820000000001,39.848859999999995,0.0024,63.53809041669047,14.212092694076585,9.92,98,15.68,9.34,0.14458609276588766,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.7999999999999989,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.24,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
63,4880,172,63,479.75692999999995,307.23163,0,7.9170300000000005,1.99154,4.928730000000001,13.864889999999999,43.0619,0.0037,68.38441715414521,8.284453897057574,10.08,98,15.68,9.34,0.1559282661290234,2.0,20.025354408164,57,57,9.120000000000001,8.7811,0.9599999999999991,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.4,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
64,4881,172,64,479.73154000000005,307.48831,0,8.49671,2.0011,4.9367,13.74045,41.9291,0.00256,84.79410446584642,16.765625093103928,10.24,98,15.68,9.34,0.19433292359582754,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.1199999999999992,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.5600000000000005,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
65,4882,172,65,479.67197000000004,307.56674,0,7.14067,1.9837099999999999,4.8935,13.71747,42.42041,0.00313,89.64167171181874,6.401708006851248,10.4,98,15.68,9.34,0.20567800020165142,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.2799999999999994,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.720000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
66,4883,172,66,479.74231,307.56012000000004,0,7.97357,2.05065,5.27348,15.550270000000001,50.94834,0.00251,89.50525880064316,4.592304051340181,10.56,98,15.68,9.34,0.20535874420193398,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.4399999999999995,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,6.880000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
67,4884,172,67,479.53143,307.69754,0,7.48075,2.0744,5.33288,15.52791,49.61588,0.0026899999999999997,98.24174504150315,16.36072477397967,10.72,98,15.68,9.34,0.22580531062154063,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.5999999999999996,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.040000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
68,4885,172,68,479.87045,307.7677,0,6.33645,2.19907,6.00962,18.6834,63.86824,0.0026,103.93213040753804,22.503239007974088,10.88,98,15.68,9.34,0.2391228892374874,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.7599999999999998,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.200000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
69,4886,172,69,480.92029,307.67932,0,6.62927,2.24975,6.20488,19.28809,65.4429,0.00418,128.62383639784645,68.480979740729,11.040000000000001,98,15.68,9.34,0.2969104931580475,2.0,20.025354408164,57,57,9.120000000000001,8.7811,1.92,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.360000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
70,4887,172,70,480.95035,307.46893,0,6.5886,2.2693,6.3345199999999995,19.970370000000003,68.78201,0.0034100000000000003,120.06417185173184,13.814228998844996,11.200000000000001,98,15.68,9.34,0.2768777540399857,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.08,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.520000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
71,4888,172,71,480.55267000000003,307.48975,0,6.2279,2.4071599999999997,7.10977,23.66141,85.71375,0.00253,104.09781207461816,25.884600857072044,11.36,98,15.68,9.34,0.23951064480844234,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.2399999999999984,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.68,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
72,4889,172,72,480.82782000000003,307.43729,0,5.72701,2.32832,6.74308,22.21009,80.189,0.00487,112.96986871712771,18.20691353778806,11.52,98,15.68,9.34,0.260274495447979,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.3999999999999986,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,7.84,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
73,4890,172,73,481.25476,307.29861,0,5.5524,2.55503,7.8555600000000005,26.876490000000004,99.08184,0.00275,128.49836000776108,29.17840559129007,11.68,98,15.68,9.34,0.29661683260925914,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.5599999999999987,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.0,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
74,4891,172,74,481.27557,307.18784,0,4.86761,2.48937,7.53837,25.54723,93.64121999999999,0.00252,125.75468480792169,7.326007236210536,11.84,98,15.68,9.34,0.29019563126346254,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.719999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.16,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
75,4892,172,75,480.88925,306.89325,0,5.18161,2.25175,6.28709,19.91245,69.10022,0.00599,94.42494343557932,31.57865710194889,12.0,98,15.68,9.34,0.216872601819117,2.0,20.025354408164,57,57,9.120000000000001,8.7811,2.879999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.32,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
76,4893,172,76,481.09585999999996,307.08008,0,4.201969999999999,2.2642599999999997,6.36434,20.35523,71.55367,0.0036200000000000004,112.13449669130222,18.10610451546384,12.16,98,15.68,9.34,0.25831942001602354,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.039999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.48,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
77,4894,172,77,480.71082,306.78754,0,4.1067800000000005,2.2143200000000003,6.04744,18.698529999999998,63.362480000000005,0.00248,80.95076244484808,31.43174811826258,12.32,98,15.68,9.34,0.18533810053549016,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.1999999999999993,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.64,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
78,4895,172,78,481.39288,306.758,0,3.76071,2.38651,6.94803,22.67468,80.23079,0.00281,121.10355673485365,44.37546025924549,12.48,98,15.68,9.34,0.27931029401800245,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.3599999999999994,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.8,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
79,4896,172,79,481.67169,306.14099,0,3.3842199999999996,2.3439200000000002,6.75321,21.94588,77.73225,0.00268,133.46927197296185,44.010153430146275,12.64,98,15.68,9.34,0.30825058087605545,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.5199999999999996,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,8.96,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
80,4897,172,80,481.66500999999994,306.45496,0,4.1639800000000005,2.44984,7.3783199999999995,24.97409,91.58028,0.0024,134.12076420546774,20.412668479221697,12.8,98,15.68,9.34,0.3097753104797592,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.6799999999999997,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.120000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
81,4898,172,81,481.5798,306.70038,0,3.19034,2.31142,6.662660000000001,21.78185,77.70608,0.0052899999999999996,131.72894007560274,16.886459638195454,12.96,98,15.68,9.34,0.3041775690552287,2.0,20.025354408164,57,57,9.120000000000001,8.7811,3.84,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.280000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
82,4899,172,82,482.7991,306.57822000000004,0,3.11463,2.43883,7.22973,23.963829999999998,85.90868,0.0035600000000000002,208.2600390172402,79.65127571112897,13.120000000000001,98,15.68,9.34,0.48328827266478935,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.0,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.440000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
83,4900,172,83,481.65120999999994,306.95639,0,3.2774699999999997,2.20966,6.10815,19.28479,67.09052,0.00392,141.21338229930953,78.55765656016975,13.280000000000001,98,15.68,9.34,0.326374625461381,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.16,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.600000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
84,4901,172,84,481.67096,306.6839,0,3.9750900000000002,2.41882,7.25605,24.578210000000002,90.4539,0.00237,137.21523132867483,17.758311982984715,13.44,98,15.68,9.34,0.31701749295719817,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.3199999999999985,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.76,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
85,4902,172,85,481.72333,306.7659,0,3.38511,2.34955,6.9158,23.1503,84.68178,0.00252,141.8424201935694,6.324275168151202,13.6,98,15.68,9.34,0.32784680371827346,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.479999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,9.92,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
86,4903,172,86,482.03589000000005,307.13473999999997,0,3.2599299999999998,2.63124,8.490310000000001,30.654729999999997,119.15758999999998,0.00238,168.7129192525879,31.425110248336917,13.76,98,15.68,9.34,0.39073357862883723,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.639999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,10.08,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
87,4904,172,87,482.95837,307.48633,0,3.36228,2.5751,8.02564,27.901120000000002,104.55886,0.00236,232.87974889060646,64.16869261300441,13.92,98,15.68,9.34,0.5409073793947826,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.799999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,10.24,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
88,4905,172,88,483.55447000000004,307.43921,0,2.91385,2.66696,8.554789999999999,30.4606,116.4337,0.0024100000000000002,268.4179124966569,38.86736428020533,14.08,98,15.68,9.34,0.6240796528430643,2.0,20.025354408164,57,57,9.120000000000001,8.7811,4.959999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,10.4,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
89,4906,172,89,483.55814000000004,308.29645,0,2.11622,2.56394,8.20197,29.75412,117.2746,0.00312,290.4025624918367,55.72111063557894,14.24,98,15.68,9.34,0.6755317577220162,2.0,20.025354408164,57,57,9.120000000000001,8.7811,5.119999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,10.56,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
90,4907,172,91,484.15314000000006,307.49182,0,2.85613,2.32305,6.6043899999999995,21.1298,73.5775,0.00415,306.6583335214686,65.04725202422055,14.56,98,15.68,9.34,0.7135761949128848,2.0,20.025354408164,57,57,9.120000000000001,8.7811,5.4399999999999995,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,10.88,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
91,4908,172,92,483.3652,307.81757000000005,0,1.9824599999999999,2.49396,7.7144699999999995,27.01581,102.93296,0.00542,265.5338409427794,55.42036257796317,14.72,98,15.68,9.34,0.6173298727873872,2.0,20.025354408164,57,57,9.120000000000001,8.7811,5.6,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,11.040000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
92,4909,172,94,485.5817,307.72061,0,1.9084,2.44698,7.224889999999999,23.8021,84.77566,0.00282,400.1710227367353,144.21028223400006,15.040000000000001,98,15.68,9.34,0.9324300176515531,2.0,20.025354408164,57,57,9.120000000000001,8.7811,5.92,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,11.360000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
93,4910,172,95,484.98138,307.9559,0,2.44135,2.2387,6.25973,20.02534,70.72922,0.00274,367.0034390605642,41.910913619992606,15.200000000000001,98,15.68,9.34,0.8548057664461922,2.0,20.025354408164,57,57,9.120000000000001,8.7811,6.08,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,11.520000000000001,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
94,4911,172,96,485.13678,308.41995,0,2.2789,2.07927,5.3255300000000005,15.41301,48.94028,0.00498,386.87826268872055,31.80961885283172,15.36,98,15.68,9.34,0.9013201075883428,2.0,20.025354408164,57,57,9.120000000000001,8.7811,6.239999999999998,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,11.68,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
95,4912,172,97,485.96738,307.99561,0,2.22753,2.19484,5.97264,18.439220000000002,62.44356,0.0025399999999999997,429.042580384492,60.626597805005765,15.52,98,15.68,9.34,1.0,2.0,20.025354408164,57,57,9.120000000000001,8.7811,6.399999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,11.84,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
96,4913,172,98,485.48000999999994,307.92273,0,1.49886,2.0795,5.4193,16.09724,52.663869999999996,0.01181,397.29816844846914,32.03128584279324,15.68,98,15.68,9.34,0.9257064900914497,2.0,20.025354408164,57,57,9.120000000000001,8.7811,6.559999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,12.0,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
97,4914,172,99,485.38297,308.58109,0,1.8675700000000002,2.02878,5.06312,14.21848,43.609159999999996,0.00761,405.65713199135496,43.25576148121816,15.84,98,15.68,9.34,0.9452695156107185,2.0,20.025354408164,57,57,9.120000000000001,8.7811,6.719999999999999,70,11.200000000000001,6.5886,0.5,4.67,18,18,2.88,4.84725,12.16,31,4.96,6.49252,3.67,23,23,3.68,6.1876,36,5.76,7.1135600000000005
